orig_smiles,noisy_smiles,molecular_formula,tries
CN1C=NC2(CCc3ccccc3C2)C1,CC1NCC2NC3C4=CCCC5=C(C13)C452,C13H16N2,1
COC(=O)c1cncc(N2CCCN(C(=O)OCC(C)C)CC2)n1,NC12CCC3OC4NOCCC5OC6(C4CCO)C4NN3C(C51)C426,C16H24N4O4,2
O=C(C1CC1c1ccco1)N1CCN(c2ccccn2)CC1,OC1CC23CC4C5C(CC46C4C7C48CC24NC7(O)C64N1C58)N3,C17H19N3O2,1
C[C@H](NC(=O)c1c(C2CC2)nnn1Cc1ccc(C(F)(F)F)cc1)c1ccc(C(=O)O)cc1,FC1OC2CC3C4C5CN6OC7C8C49NC4C%10%11CC%12(N9)C(OC(F)(F)C6C6C37C86%12)C%10N(C15)C24%11,C23H21F3N4O3,1
CCC(=O)c1nc(C)cnc1C,C#CC1NC23CCC(C2)C3NO1,C9H12N2O,3
CCc1ccccc1NC(=O)C1CCN(C(=O)N2CCOc3ccccc32)CC1,CC1C2C34CC5NC6(O)C7C8C(=C9CC(=C93)CC(O)(COCN7C)N4)C53C8C23C16,C23H27N3O3,2
CCOC(=O)C1=C(C)N=C(CCn2ccnc2)/C(=C(/O)OCC)C1c1ccccc1[N+](=O)[O-],CC1C2CC3N4CC(O)C5CNCOC67C8C9N8C8(C%10=C8C18OCCC%10(NC29O5)C86)C37OO4,C23H26N4O6,1
O=C(O)c1ccccc1NC(=O)C1CC1c1ccc(OC(F)F)c(OC(F)F)c1,FOC(F)C12OC3NC14CCC(OC15C6C7(CC8(OC84)C(=C7F)C61F)C25)C1OC31,C19H15F4NO5,1
CCCCCn1c(=O)[nH]c2cc(C(=O)N3CCN(c4ccccc4F)CC3)ccc2c1=O,OC12C3CCC4C5C6C7C8CNC(C8)N4C48COOC19C(C2C73)C12CC(N59)(N14)C28C6CF,C24H27FN4O3,1
NS(=O)(=O)c1ccccc1NS(=O)(=O)C(F)(F)F,FOC12CNOC(F)C34C=S5(NO3)(S1)C(O4)C25F,C7H7F3N2O4S2,1
Cc1c(C(=O)c2ccccc2)c2ccccc2n1CCN1CCOCC1,CC1OC2C3C4CC5=C6C7CC8N9C(O)C(CC%10C73C56C%109C3CC28N3)C14,C22H24N2O2,1
O=C1NC(=O)C2(CCSc3ccc(F)cc32)O1,NOC12C3=C4C1C1C5OC16C5C1=[SH]46C2C31OF,C11H8FNO3S,3
CNc1ccc(-c2cc(OC)cc(C(=O)Nc3nn[nH]n3)n2)cc1,CC12OC34NC56C7C8NC19CN5C1C8C(On5n6n5C739)N3C1C2C34,C15H15N7O2,1
O=[N+]([O-])c1ccc(O)c(CSc2nnnn2-c2ccccc2)c1,CN1N=C2C3=C4C35ONC36C7OC8ON5C(C3SC7C28)C42NC126,C14H11N5O3S,1
O=C(Cc1cc(O)nc(O)n1)NCc1ccc(Cl)cc1,CC12OC3NC45CC6=C7C8(Cl)CC67C1(ON4O2)N3CC85,C13H12ClN3O3,2
OC[C@@H]1[C@@H]2COC[C@H]2C[C@H]1n1cnc2c(Cl)ncnc21,ONC12NC3C=C4C3NC3ON1C15C4CC2C1C5C3Cl,C13H15ClN4O2,1
O=C(Oc1ccc(Br)cc1)N1CCN2CCC(CC2)C1,CC1CC23C4CC25C(OO)C12CN(C=CC2CBr)C4N35,C15H19BrN2O2,3
COc1cc(C(=O)Oc2cccc3c2C(=O)C(N2CC2)=C(N2CC2)C3=O)cc(OC)c1OC,OC1C2C3(O)OC4C5C6C7NC48C4CC9C%10C93NC(O4)OC28C23C(O)CC4C5(OC12)C%101C64C731,C24H22N2O7,1
C[C@H](Oc1ccc(-c2ccccc2)cc1)C(=O)Nc1ccc(N(C)C)nc1,CCC12CCC13NC1C4=C5OCC67C8C9OC%10(C3N3C5C8(C3C49)C26)C1C7%10N,C22H23N3O2,3
CCOc1cc(-c2nnn(CC(=O)N3CCCCC3)n2)ccc1OC,CC1C2CN3CC45C2=C(CN)CC3C23NN6C4CC1(O)NC(O2)(O3)C65,C17H23N5O3,1
CC1CN(C(=O)COCC(F)(F)F)CC(C)O1,NC1(CF)C=CC(CF)C1CC(O)(CO)OF,C10H16F3NO3,3
COc1ccc(-n2c(S)nnc2CNC(=O)c2cc(OC)c(OC)c(OC)c2)cc1,CNC1(O)C2C3C(O)C45ONOC6C7C8(O)SN1C7(C)C41C47C3C53C6C2(N)C4C31C87,C20H22N4O5S,1
CN(Cc1ccsc1)C(=O)CCc1nnc(CCCc2ccccc2)o1,CC1(C)C2C3C4C(O)NCC2(C)C25C3C2C23N=C6C7SC64C(O2)N1C7C35,C20H23N3O2S,1
CC(=O)SC1CC(=O)OC1=O,OC1(O)OC23C=C2C(CS1)O3,C6H6O4S,1
COc1cc(NC(=O)CN2C(=O)N[C@](C)(c3ccc4c(c3)OCCO4)C2=O)c(OC)cc1Cl,OC(O)N1OC2C34C5C6NOC37C3CC7(O)CNC78C9CC7%10C3(OC61C8CCl)C24C%101C9OC51,C22H22ClN3O7,2
O=C(NCc1ccccn1)c1cc(-c2ccc(Br)cc2)nc2ccccc12,BrCC1C2NN3C4CN5C67CC89C%10C4C4C%11=C%12C%13C%105C%136C%11C%125C2C8(O7)C45C139,C22H16BrN3O,1
C#CCOc1ccc(CCNC(=O)C(OCC#C)c2ccc(CC)cc2)cc1OC,CNC1C2OC34OCC5C16C1C7COCCC8C9%10CCC7%11C3(O)CC69C25C2C1C8%10C24%11,C25H27NO4,1
CNC(=O)c1cccc(NC(=O)C(C)c2ccc3cc(OC)ccc3c2)c1,OOCC1CCC23CC45C67C8C9CC%10CC2(C2NC6C36C3C4(O2)C35N7C1%106)C98,C22H22N2O3,1
O=C(O)CCCOc1cccc(/C=C/c2ccc3c(Cl)cccc3n2)c1,CC1C2OC3C4NC5CC16C1C7C36CC43C46OC8C5(O4)C4C8(C2Cl)C74C163,C21H18ClNO3,5
Cc1ccc(/C=N/NC(=S)NCCc2c[nH]c3ccccc23)nc1,C=C1CC2C3C4C5NN6C7C2(C)C28NC49NC4N%10C52C2(C1[SH]76%10C82)C349,C18H19N5S,2
CCCCCN1C2=CC=CC=C2C(=N1)C(=O)OC3=CC=CC4=C3N=CC=C4,CCC1C2NC3C45C6CC7C89C=C%10C%11C%10C%117C87C(C1(O)NNO6)C41C25C9C371,C22H21N3O2,2
COc1cc(CNC(=O)[C@@]2(Cc3ccc(F)cc3)OC(=O)N([C@H](C)c3ccccc3)C2=O)cc(OC)c1,OC1OC23NCN4C5OC1C1(F)C6C7C2C=CCC42C4OCC68OC(O4)C7C46CC4C54C=CC42C(C83)C16,C28H27FN2O6,2
O=C(COC(=O)COc1ccccc1)Nc1ccc(Cl)cn1,CC1C23OC45C6OC2C42C4OC1(C6C42)C1(Cl)OC52C3C(N)N12,C15H13ClN2O4,1
Cc1cc2c(cc1C(=O)N=C(N)N)S(=O)(=O)CC2,NC1C2C3=CC24C(C3)C2=C(S)C(O)(N1OO)C24N,C11H13N3O3S,2
COCC(=O)NCCc1nc(-c2ccccc2)cs1,CNC1(C)SC23C4=CCC5C2C2C6C5(OC3O)N1C426,C14H16N2O2S,1
O=C(NC(=S)Nc1cccc([N+](=O)[O-])c1)c1ccccc1,OC1OC2NC34NC56C7=C(CON8C1C21C(C53)C12C6C842)S7,C14H11N3O3S,1
CCCCOC(=O)C1=C(C)NC2=C(C(=O)CCC2)C1c1ccc(Cl)c(Cl)c1,CC12C3C(O)CC(Cl)C3C34C5CC16C3C1CC3C(C2(O)ON)C52C(C16Cl)C342,C21H23Cl2NO3,2
Cc1ccc2[nH]c3c(N4CCc5ccccc5C4)ncnc3c2c1,CC1(N)C2C3NC4=CC35C3=C6C4C54C6C5C6NC7(C2C42CC3C672)N51,C20H18N4,1
CC1CCC(NC(=O)Nc2ccc(F)c(C3CC3)c2)CS1(=O)=O,CC(NS)C12COC3OCC34CNC1C1C(F)C2C(O)C2=CC214,C16H21FN2O3S,3
O=C(NNC(=O)c1ccccc1-n1cccc1)c1cccnc1,OC12NC3OC45C6C78C9C%10N%11C%12NC1%13C7C%114C2CN8C5(C%129)C3C%106%13,C17H14N4O2,1
CC(C)C[C@H](NC(=O)NCc1ccccc1F)C(=O)NO,NC12CCC3ONC4(C=CCN(F)C31)C(C2O)C41CCO1,C14H20FN3O3,1
c1ccc(-c2cccc(-n3nnc(-c4ccccn4)n3)c2)cc1,C1C2C3=C4C56CC7C48NC49C(C25)C32NN3C5(NC%10C7(N8C%1054)C329)C16,C18H13N5,1
COc1ccc(S(=O)(=O)NCc2ccc3c(c2)OCO3)cc1OC,C1OOC2=C3C4OCC56NOOC3(CC2C52CC3(CC3)C2S4)C1O6,C16H17NO6S,1
O=C(NNC(=O)c1cccc2ccccc12)c1ccc2c(c1)OCO2,CC12C(O)C34C56CC17N1ON5C5C89COC8(C1C526)C12OC95CC1C23C574,C19H14N2O4,2
COC(=O)C(=N)/C=C(\O)c1ccc(F)c(F)c1,OC1(F)C=C=CC23C4OC(OF)=CC2N3CC41,C11H9F2NO3,1
CCCC(=O)C1=C(NCCc2ccccc2)CC(C)(C)C(C(=O)OC)C1=O,CC1C2=C3C(C)C4C5=CCC6CC=CC(C1NC(O)(O)C(C3OCO)C26)C54,C22H29NO4,1
FC(F)(F)c1cccc(-c2ccoc2C2=CN3CCC2CC3)c1,CC12C3C(F)C(F)=C4C56NC7C8OCC5C1(F)C=CC4(C82C)C736,C18H16F3NO,1
COc1cc2ncnc(N3CC[C@@H](Oc4ccncc4)C3)c2cc1OC,OC12CCNC34NC5=C6C7C(C(OC8CCC83)C74OCN1)C13C56C14NC243,C19H20N4O3,1
Oc1ccc(C2OCC3C(c4ccc(O)cc4)OCC23)cc1,C=C1C2C3C4C5C6C5C57C8OOC8(O)C(C43C(C)CC15O)C267,C18H18O4,1
COc1cc(C)nc(CON=C(N)c2ccc(N(C)C)cc2)c1,CC12N3C4CC56CC5C4CC4(CO)NC5C(C36)C3(NN41)OCC532,C17H22N4O2,2
Cc1c(-c2ccc(Cc3ccc(S(=N)(=O)C(F)(F)F)cc3)cc2)[nH]c2cccc(F)c2c1=O,FC12C3=C4C5C6OC78CC9%10CC%11(F)C%12(F)C%13CC%14N%15C%16C61C3C7C%11(F)C(C%14%16C5(C2%12)C%159N8)[SH2]4%10O%13,C24H18F4N2O2S,2
CCN(CC)C(=O)CN1CCCC(c2nccn2C)C1,CC1(N)C2CCC34C(NCC13)C(C2)C(CO)N1C(N)C14,C15H26N4O,1
O=C(CCCN1C(=O)c2ccccc2C1=O)N1CCN(c2ccccn2)CC1,CC1=C2NN3CNN4C5OC3C36C7=C8OC1COC41C4CC(C24)C(CC8C53)C761,C21H22N4O3,1
O=C(Cc1c[nH]c2ccccc12)OCCc1c[nH]c2ccccc12,OC1N2C3C4C5C6C78CCC4C49OC67C67CC5(C32)C(C46)C72C(C82)N19,C20H18N2O2,1
Cn1cc(SCC(=O)Nc2ccc(Cl)cc2Cl)c2ccccc21,SC12C3CC45N6C7C8CC9C(NC%10%11OC(C%10(C61)C7(Cl)C24Cl)C9%115)C83,C17H14Cl2N2OS,2
O=C1C(=O)N(Cc2ccc(-c3ccccc3)cc2)c2ccc(OCC(F)(F)F)cc21,FC1NCC2=C3C24COC2=C5C6OC7C(CC257)C2C5OC78C9C3(CC647)C29C5(F)C18F,C23H16F3NO3,1
OCCSCC(O)COCC(OCC(O)CSCCO)COCC(O)CSCCO,CC1C2C(O)OO[SH4]CSOOC1(C)CC(C)(O)CC2(CO)C(CS)C(O)CCO,C18H38O9S3,4
O=C(NN)CCCCCCCCC(=O)NN,CCC1CC(C(C)N)OCN=CC(N)ON1,C10H22N4O2,1
CCn1c(=O)c(=O)n(CC)c2cc(S(=O)(=O)Nc3cc(C)ccc3C)ccc21,C=C1C2C3C4=C5C=C6C7(N4)C64C6(O)CCC8COCCC6(NC5OOCN8)S12374,C20H23N3O4S,1
NC[C@H]1O[C@@H](O[C@@H](CNC=O)[C@@H]2C[C@@H](O)[C@H](n3ccc(=O)[nH]c3=O)O2)[C@H](O)[C@@H]1O,NOCC1OC23NCC1NC(OO)C(OCCO)NC14OC5(O)C2=CC1CC54O3,C16H24N4O9,1
CCN1CCC(CC(=O)N2CCc3onc(-c4ccccc4)c3C2)CC1,NC1N2C3CC4C56CC7C(CCO)C(O)C3(C5)N=C3C5CC71C(C6)C54C32,C21H27N3O2,1
[N-]=[N+]=CC(=O)CC(c1ccccc1)N1C(=O)c2ccccc2C1=O,OC1C2C3C45OC67CC8=C9C6%10C4C4N%10C6%10C(C5C76)N1C3(OC8)C9%10N24,C18H13N3O3,1
O=C(Cn1[nH]c2ccccc2c1=O)NCCOCCO,NOC1C2CC3C=C4N(C(N)OC5C(O)OC=CC451)C32,C13H17N3O4,1
CC1CCc2c(C(=O)N3CCc4ccccc4C3)csc2C1,OC12CC1C1CC3C4C5C6C7CC89CC5(CSC7(C1)C62N8)C349,C19H21NOS,2
Oc1ccc2c3c1O[C@H]1c4c(c5c(Br)ccc6c5n4CCC6)C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,OC1CCC23NOC45C6C7C1C1CC2C2C8C(Br)C9C%10%11CC%12C%13C%14C%139C%14(C26%10)C4(C(O)C(CC8%11)N35)C1%127,C29H29BrN2O3,1
CCC1CN(c2ncnc3c2oc2ccccc23)CC(C)[S+]1[O-],C1CC2OC1C13CN4OC5NC6C7C8C1C7C81C25C(CC641)NS3,C17H19N3O2S,1
FC(F)(F)C(F)(c1ccc(C(F)(C(F)(F)F)C(F)(F)F)cc1)C(F)(F)F,FC(C(F)(F)F)C(F)(F)C(F)(F)C(F)C(F)(F)C(F)C12C#CC1(F)C2F,C12H4F14,4
O=C(Cc1ccc(Cl)cc1)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,OC12CC3C4CC35C3N6OC7SOC1C31CC38C(Cl)C1C61C(C53)C1C71N8C421,C20H17ClN2O3S,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1c(-c2cc(Br)c(OC)cc2OC)nc2sccn12,OCC12CC3C4=CC5(Br)OOC6OC78C9C3C3NC%10C(NCC(S6)C1OC9C31C(O)C23NC17C43)C%1058,C24H24BrN3O6S,1
CCN(CC(=O)NCc1ccc(Cl)cc1)CC(=O)NC1(C#N)CCCC1,CN1CNC2C=CC3(C)C4CC56C7C(N)C4(C35)C13NC7(Cl)OC(CO2)C63,C19H25ClN4O2,1
COc1ccc(Cl)cc1CN(CC#N)S(=O)(=O)N(C)C,C=CN1C2(C)OC3=NC(O)CON4C1(CCl)C=[SH2]1C2C341,C12H16ClN3O3S,1
Cc1cnc(NC(=O)N2CCC(N3CCc4ccc(F)cc43)CC2)s1,CC1C2OC(F)C3C4C5=C6C5C5(N)CC7=[SH]89NC(C(N71)N8C(C23)C69)C45,C18H21FN4OS,1
COc1cc(C(=O)N/N=C2\C(=O)N(CN3CCCCC3)c3ccc(C)c(Br)c32)cc(OC)c1OC,NC1CC23C4CCC5C6C7C89C(NC(O)C1OBr)C8C1=CC64OC74OC26CC(NO)CC4(C15)C6N93,C25H29BrN4O5,2
CCCCn1c2c(cc(C(=O)NCc3ccccc3)c1=O)COCC2,CC1ON2C3CC4OOC5=CCC5C5(C3)NC(C)C23C(C14)C1C2C3C125,C20H24N2O3,1
O=C1CCCC=C(Cl)N1c1ccccc1,ClC1C=C2C34CC56CC3(CC4C1)C25ON6,C12H12ClNO,1
O=C(CN1CCN(C(=O)c2cccc(Br)c2)CC1)N1CCN(CCCc2c[nH]c3ccccc23)CC1,CC12CNC34C5CC6C1C1CC78CC9C(CN2)N2C3C(NCBr)C3C%10(C62)C9C2(O7)C(C(OC138)N2%10)C4C5,C28H34BrN5O2,1
Fc1ccc2nc(CN3CCCC[C@H]3c3nccs3)ccc2c1,FN1[SH3]2CC34CC5(N2)C2C6C7C62C2C6N8C5(CC=C5C21C56C783)C4,C18H18FN3S,1
O=C(N[C@H]1CCOC1)c1cccc2c1CCN2c1ccnc(Cc2cccc(C(F)(F)F)c2)c1,NC12NC34CC56OC7COC8(CF)C1C19C5C1C15C%10C2C2C13CC(F)CC1(CC1C68N5F)C79C%1024,C26H24F3N3O2,2
Cc1ccc(C(=O)N2CCS(=O)(=O)C[C@H]2C2CC2)c(Cl)c1,OC1C2OC34CC5C6CC3(O)C3C(NC16Cl)C(=C1C[SH2]154)C23,C15H18ClNO3S,1
CCN(CCCCCN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O)CCCc1ccccc1,CC1CC2C34CC1C1(CC(O)OO)C5C6C7N(N)CC89C(C3)C3%10CC38C4OC2%10NC71C659,C24H29N3O4,1
CCNC(=O)Cn1c(-c2cccc(OC)c2)nc2ccc(OCCCN3CCCCC3)cc2c1=O,CC1CC2CCC3CC45C6C7C8CN9CC3C(ON1)OC13CCC7%10CC%107NC94C5(OC8N6O1)C27C3,C27H34N4O4,1
O=C(O)CC1=C/C(=C\c2ccc([S+]([O-])C(F)(F)F)cc2)c2ccc(F)cc21,FCC1(F)OOC23C4=CC56C7C8OC(F)C2(F)C2(C=C43)C53CSC(CC623)C871,C19H12F4O3S,1
CN(C)c1ccc(P(C)(=O)O)cc1,C1OC2C3CNC4OC(C3)C2C4=[PH2]1,C9H14NO2P,1
COc1ccccc1N1CCN(Cc2cnc3c4ccccc4nc(O)n23)CC1,CC1CN2C3OC45NCCC16C3=NC1C3N7OC48C4CC27C2C7CC(C6N74)C18C325,C22H23N5O2,2
O=C(c1ccccc1)n1nnc2cc(Cl)c(Cl)cc21,ClC1NC23C4=C5N6C4N4OC7(C4C1Cl)C14C2C51C67C34,C13H7Cl2N3O,2
CCc1nnc(O)n1Cn1c(O)nnc1CC,NCC1C2C3NON4C5OCC6(C3NN6N14)C25,C9H14N6O2,1
O=C(NCCc1ccccc1)C1CCN(C(=O)Nc2ccccc2)CC1,NC1CC2CC3CCC45N=CC6C7CC8C9C4N2OC5(CC32CC692)C18O7,C21H25N3O2,2
COc1ccc([C@@H](C)N(CC=C(c2ccccc2)c2ccccc2)CCN2CCNCC2)cc1,CC1CC2CCC3CC45CNC4C1C1C4CC5C56C7C(NO)C18C=C4C14C2CN(C8)C1C5(C74)C36,C30H37N3O,1
FC1=C(F)OC(C(F)(F)F)(C(F)(F)F)O1,FC1=C(C(F)(F)F)OOC(F)(F)C1(F)F,C5F8O2,2
CCNc1ccc(S(=O)(=O)N(C)C)cc1[N+](=O)[O-],CC1C(C=O)C2(CO)C(N)ON3C1C14N[SH]315OC245,C10H15N3O4S,1
CC(C)(C)C1=NN2C(=C1)N=CC(=C2N)S(=O)(=O)C3=CC=C(C=C3)Cl,CC12N=C3C1C14OC3(S)N3CNCOC5C6CC7(C65Cl)C1(NC3)C247,C16H17ClN4O2S,1
CCCCCCCCCCC(=O)C(=O)N[C@@H](CCCC)CCCCC(=O)O,CCOC1CC(N)C2CC3CC(O)(O)CC(C3)(C2)C(CC)C1C(CC)CO,C22H41NO4,1
CCCCCc1ccccc1N1C(=O)c2ccccc2C1=O,C1C2=C3C4OCC5C6C1C(O4)C14CC3C6N3CC2C12C(C54)C32,C19H19NO2,1
O=C1/C(=C/c2cccc(Oc3ccccc3)c2)N=C(c2ccccc2)N1c1nc2ccc(Sc3ccccc3)cc2[nH]1,SC12C3C4C5N6N7C8CC9C%10CC3C3%11C%12%13C7C%107C%10ON%12C%12%14CC1%15OC1%16CCC5%17C%15C%17C5(N81)C92C1C2(C8C%102C%16(C163)C47C8%12%13)C%145%11,C35H24N4O2S,1
O=C(N[C@@H]1CN2CCC1CC2)c1ccc(-c2ccccc2)s1,CC1C2OC3C4SC5C6C7C2C2CC8NC29C(C7C84)C1N5C369,C18H20N2OS,1
CC(=O)NCCc1ccc(C(=O)COC(=O)C2CCCCC2)cc1,COC1CCOC2=C3C4NC5C6OC(CC46)(C1C)C(C2)C1C3OC51,C19H25NO4,1
CC(C)(C)CC(C)(C)c1ccc(OP(=O)(O)O)cc1,C=CC12C(OO)OC3C=C[PH2]1C3CCCC2(O)CC,C14H23O4P,2
CCCS(=O)(=O)N1CCC(F)(c2nc(-c3ccncc3)no2)CC1,CC(C(CN)(OCS)N(N)F)C12C3C14OC2(C)C1=C2C5(NC15)C23O4,C15H19FN4O3S,1
CCCCC[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,CC1COC(O)C2CC3C4CN5CCC(=CC2C2OC4C25)C3C(C)C1,C21H31NO3,2
Nc1cnc(-c2ccc(F)cc2)n(CC(=O)NC(Cc2ccccc2)C(=O)C(F)(F)C(=O)NCc2ccccc2)c1=O,ONCCC12CC3C45C6=C7C89C%10CC%11=NC%12(C%13C%14CC%15(CN1C1CC8N%13C78C6%14C14C8(F)N2C%10C(F)(COOF)O%15)C%11%12)C395,C30H26F3N5O4,1
CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)C(C)(C)OC3=O)cc1,CC1C2C3(N)C45N6NC7CCC(O)C8ON4C(N4OC4C4(C7)OC7(C)C82C73C14)C51CC61,C22H27N5O4,1
Cc1coc2cc3oc(=O)c(CCC(=O)NCCCN4CCCC4=O)c(C)c3cc12,CC1OCC23CN4C5CC6C78C9C(CC%10%11C(C15)C1OCCC97C2(OOC148)C6%10C%11O)N3,C23H26N2O5,1
CN(C(=O)c1cccc(OC(F)(F)F)c1)[C@@H]1COc2nc([N+](=O)[O-])cn2C1,FC1OCC2OC3C4C5ONC(F)C67OC48ON6C(C4C7N2C42C3C52F)N18,C15H13F3N4O5,3
CSc1cc(C)nc(SC)c1NC(=O)N(CCc1ccccc1)Cc1ccc(Oc2ccc(F)cc2)cc1,OC12OC(F)C34C5C6CC7C8C9%10C%11CC91C3C5NCN2[SH2]12CNC43C4C5C%11C(C61)C7(S)C81C5C%10C56C4C15C362,C30H30FN3O2S2,1
Nc1nc2[nH]cc(Cc3ccc(C(=O)NC4CCCCC4C(=O)O)cc3)c2c(=O)[nH]1,CC12NCC34CNC5C6CC1OC1C7C68C6C79C(O)C7%10N(O3)N8CC59C4C67C2(O)N1%10,C21H23N5O4,1
CC1(O)CCN(c2nc(NCC(=O)O)c(C(=O)Nc3ccc4ccccc4c3)s2)CC1,NC(CCS)C1C23CNCC(O2)C24OOC5C26C2C(N3)C(O)C3NC37C3C78C26C42C15C382,C22H24N4O4S,1
COc1ccc2c(c1)C[C@@H](N1CCN(c3cccc4c3OCCO4)CC1)[C@@H]2O,CCC(N)CC1C(O)C2(C)OC3(O)C4C5C6CC6C56C1OC46C21C24NC5C32C541,C22H26N2O4,1
Cc1nc(-c2ccc(Cl)cc2)sc1C(=O)NC1CCCN(c2ccccc2C(=O)O)C1,CC1OC23CC24C2NC5CSC67CC8C1C(O)(Cl)C1N9C16C2(CC81C2=CNC24OC51)C937,C23H22ClN3O3S,1
CCC/N=C(\N)Nc1nc(-c2cccc(CNC(C)=O)n2)cs1,CN1C2CC3N4OC56C7C48C4C75C46C(N)(SCCNCC31N)N28,C15H20N6OS,2
CCOC(=O)c1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1,CN1C2C(O)C3C4=C5C6C7=C8C3C83CC13OC1CC7(C1OOC56C)C42,C20H19NO4,1
COc1cc(-c2cccc3oc(-c4ccccc4)nc23)cc(OC)c1OC,NC12OOCC34C5C6C7C8C1C1C9C%10C5%11C2OCC(C=C(O)C19%11)C81C6C73C%1014,C22H19NO4,2
O=c1cc(O)c(=O)c2ccccc2[nH]1,OOC12C3=C4C1C41C4CC15C(C2O4)N35,C10H7NO3,1
CC(C)c1c(F)c(F)cc2c1CC(=O)NS(=O)(=O)c1cnn(c1)C(C)(C)COc1cc-2ccn1,CC(C=N)N1C2C[SH]345OOC6C7C3=C3NC89NC7%10C3C8C4=C(C2C2CC26%10)C(F)C9(C(F)O5)C1O,C23H24F2N4O4S,1
Cn1ccc2ccc(C(=O)NC3CN4CCC3CC4)cc21,C1=C2NC3N4OC2C32N3CC56CC4CC1C2(CCC3C5)C6,C17H21N3O,2
COc1cccc(N2CC/C(=C\C3=C(C(=O)O)N4C(=O)[C@@H](NC(=O)/C(=N\O)c5csc(N)n5)[C@H]4SC3)C2=O)c1,OCNC1OCN2C13C1C4NC5C67NC1C18C(O)C9%10OC2%11N2NC59CC21C31OC6C7=C2SC(OO)C2(S4)C%10C%1181,C24H22N6O7S2,2
COc1ccc(CNCC(O)COc2ccc3c(c2)CCCN3Cc2ccccc2)cc1OC,CC12C(COO)C3OC4C56C7C3C3CCCC8C(O)C9C%10C(C=CC41C1(NCN%10CC15)C87)C36C92,C28H34N2O4,1
COc1cc(Nc2c(C#N)cnc3cc(C#Cc4ccc(CN(C)C)cc4)c(OC)cc23)c(Cl)cc1Cl,CC12CC34C5C6N5C57N6C68C9NC%10%11C%12C1C1C6C1(C9C1OC6CC6C6C9(C(Cl)C(Cl)(N3C%12%10)C6%119)C15C28)C47O,C29H24Cl2N4O2,3
CCCCCCNNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,C1CC2(CC3OC4C5CC4C2C5CC2CC23)C2CCC3CC4N5CC6C(N1)N5C34C62,C26H35N3O,2
COc1ccc(/C=C/C(=O)OCCC(C)C)cc1,CC12CC3C4C5OC(CO1)C1C5C4C31CCCO2,C15H20O3,2
c1ccc(-c2noc(CN3CCN(c4ccccc4)CC3)n2)cc1,CN1C2C3CC4OCC5C#CN4C4=C6CC3C4C23NN3C=C6C51C,C19H20N4O,1
COc1ccc(C(=O)Cc2ccc(O)c(O)c2)c(O)c1O,OC1CC23C(O)C4C(O)C56OC1C17C8(COC28)C51C3OC467,C15H14O6,2
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(=O)[nH]ccc2n1CC(=O)O,OC12C3C4=CSC1C15C67C8C9NN%10OCC%11C%12(CC%13(CCC1(C9%13C38)C%11%125)OC(OC26)O%10)C47,C23H20N2O5S,1
COc1ccc(CCNC(=O)C(=O)Nc2ccc3c(c2)OCO3)cc1OC,ON1COCC2CCC23C24NCC56OC32C42C=C(C3=CC5C1OC3)C6(O)O2,C19H20N2O6,3
O=C(Oc1ccc(Br)cc1C(=S)N1CCCC1)c1ccccc1Cl,ClC12ON3C4C5OCSC3C13C1CC6C5C(Br)C15C1C57CC47C6C123,C18H15BrClNO2S,2
O=C(Nc1ccc(Cl)cc1)Nc1nnc(-c2ccncc2)s1,ClC12C3=CC4CC56NC17N1N8C(ONS5)C5C4(N38)C13CC37C562,C14H10ClN5OS,1
Cc1cc(C)c2c(CC(=O)N(Cc3ccccc3)C3CCS(=O)(=O)C3)coc2c1,C[SH2]12OC34C5C(O)N6C7C8C9C%10%11C%12COC5%13C%12C(C(O)C7%13C(CC8%10C61)C21CC31)C94%11,C23H25NO4S,1
C=C1CC[C@@H]2[C@]3(C)CO[C@@H](c4ccc([N+](=O)[O-])cc4)O[C@@H]3CC[C@@]2(C)[C@@H]1/C=C/C1=CCOC1=O,CC1C2C3COC4C5C6(N)C7C8OC9%10CC9%11CC9%12CC(O3)C7C6(O)C5(C)C%11(C29)C4(C1%12)C%10C8OO,C27H31NO6,2
Cc1cccc(-c2nc(C#N)c(N3CCCCCC3)o2)c1,CCC1(C(O)NC)NC2NCC13C1C45C#CC67C2C16C43C75,C17H19N3O,1
CCC(C)C(N)C(O)=NC(C(O)=NC(C(=O)O)C(C)O)C(C)O,NOCC1C2COCC3CNC(COC3C2)C(O)C(O)C1NO,C14H27N3O6,1
COc1ccc(-c2nn(-c3ccccc3)cc2C(=O)NOCc2ccccc2F)cc1,FC12CC3C1C14NC5=CNC6C7C89CC3%10C63ON6OC5%11CC5C(C(OC3C5C6%11C78%10)C21)C49,C24H20FN3O3,1
